Date,ITUB4.SA,PETR4.SA,VALE3.SA
2021-05-07,17.807233810424805,7.141867160797119,69.73041534423828
2021-05-10,18.07147216796875,7.235608100891113,69.27137756347656
2021-05-11,18.032812118530273,7.367431163787842,71.70545196533203
2021-05-12,17.768564224243164,7.259041786193848,69.053955078125
2021-05-13,18.284160614013672,7.320559978485107,67.9426040649414
2021-05-14,18.690187454223633,7.704310417175293,66.77691650390625
2021-05-17,18.677297592163086,7.809770107269287,68.5284652709961
2021-05-18,18.63862419128418,7.718957424163818,69.2170181274414
2021-05-19,18.77396583557129,7.660370826721191,67.79763793945312
2021-05-20,18.877090454101562,7.59592342376709,67.1091079711914
2021-05-21,18.967313766479492,7.601783275604248,66.07628631591797
2021-05-24,18.915760040283203,7.730675220489502,66.30580139160156
2021-05-25,18.721271514892578,7.569559574127197,64.65692138671875
2021-05-26,18.97949981689453,7.642794132232666,66.5594711303711
2021-05-27,18.8181095123291,7.590063095092773,67.03662109375
2021-05-28,19.12798309326172,7.906439781188965,67.39900207519531
2021-05-31,19.069875717163086,7.871286392211914,69.32573699951172
2021-06-01,19.76420783996582,7.994320392608643,68.3714370727539
2021-06-02,20.423011779785156,8.164226531982422,69.33782196044922
2021-06-04,20.849300384521484,8.348777770996094,68.19023132324219
2021-06-07,21.34017562866211,8.287262916564941,67.5258560180664
2021-06-08,21.191619873046875,8.395648956298828,66.3903579711914
2021-06-09,21.48226547241211,8.395648956298828,67.76744079589844
2021-06-10,21.404762268066406,8.401506423950195,67.5439682006836
2021-06-11,21.152864456176758,8.36928653717041,69.05998229980469
2021-06-14,21.081823348999023,8.422013282775879,68.68550872802734
2021-06-15,21.081823348999023,8.504034042358398,67.34465026855469
2021-06-16,21.501646041870117,8.536259651184082,65.3212890625
2021-06-17,21.249759674072266,8.24039077758789,63.96232986450195
2021-06-18,20.862220764160156,8.29604721069336,65.8890380859375
2021-06-21,20.959095001220703,8.48060131072998,66.50511932373047
2021-06-22,20.687822341918945,8.524540901184082,67.28425598144531
2021-06-23,20.539270401000977,8.583128929138184,68.29292297363281
2021-06-24,20.545734405517578,8.68565845489502,68.38510131835938
2021-06-25,19.893394470214844,8.524540901184082,69.22889709472656
2021-06-28,19.66732406616211,8.509894371032715,68.1202621459961
2021-06-29,19.473552703857422,8.54797649383545,69.29666137695312
2021-06-30,19.247495651245117,8.621211051940918,69.75244140625
2021-07-01,19.186100006103516,8.512825965881348,68.5390853881836
2021-07-02,19.392900466918945,8.54797649383545,69.9556884765625
2021-07-05,19.127948760986328,8.451305389404297,69.70316314697266
2021-07-06,19.09564208984375,8.105637550354004,70.07271575927734
2021-07-07,19.17964744567871,8.216954231262207,70.27596282958984
2021-07-08,18.927621841430664,8.052909851074219,70.00496673583984
2021-07-12,19.186100006103516,8.123215675354004,70.87339782714844
2021-07-13,19.302425384521484,8.173011779785156,71.29222869873047
2021-07-14,19.32826805114746,8.105637550354004,70.9041976928711
2021-07-15,19.09564208984375,7.932804584503174,71.12593078613281
2021-07-16,18.785457611083984,7.815628528594971,69.84481048583984
2021-07-19,18.675596237182617,7.686736583709717,69.08108520507812
2021-07-20,18.921152114868164,7.789264678955078,69.6600570678711
2021-07-21,18.998703002929688,7.897648811340332,70.46073913574219
2021-07-22,18.80484390258789,7.880074977874756,70.6455078125
2021-07-23,18.753145217895508,7.833204746246338,70.28826904296875
2021-07-26,19.08270835876465,8.047050476074219,71.81574249267578
2021-07-27,19.270111083984375,7.953310012817383,70.32524108886719
2021-07-28,19.89693832397461,8.117355346679688,72.24688720703125
2021-07-29,19.79355239868164,8.146649360656738,71.18135833740234
2021-07-30,19.58029556274414,7.883007049560547,66.98697662353516
2021-08-02,19.69990348815918,7.736534595489502,67.0916748046875
2021-08-03,19.893877029418945,7.865427017211914,69.37672424316406
2021-08-04,19.337839126586914,7.698451995849609,69.30281829833984
2021-08-05,19.39603614807129,8.304838180541992,67.18406677246094
2021-08-06,19.939119338989258,8.31655502319336,67.56593322753906
2021-08-09,20.171871185302734,8.257966995239258,67.14094543457031
2021-08-10,19.79041862487793,8.284331321716309,67.78765869140625
2021-08-11,20.010234832763672,8.398578643798828,67.30109405517578
2021-08-12,19.63524627685547,8.524540901184082,67.25797271728516
2021-08-13,19.900331497192383,8.597776412963867,66.70365905761719
2021-08-16,19.6822509765625,8.389787673950195,67.0115966796875
2021-08-17,19.610898971557617,8.389761924743652,65.9029541015625
2021-08-18,19.64982032775879,8.315269470214844,63.69182586669922
2021-08-19,19.39681053161621,8.26871109008789,60.057918548583984
2021-08-20,19.32546043395996,8.256293296813965,60.082557678222656
2021-08-23,19.53304672241211,8.38665771484375,59.251075744628906
2021-08-24,20.077972412109375,8.560476303100586,61.412933349609375
2021-08-25,20.103919982910156,8.60703182220459,61.28359603881836
2021-08-26,19.617382049560547,8.532538414001465,60.501380920410156
2021-08-27,19.954713821411133,8.842926025390625,62.01652908325195
2021-08-30,19.81200408935547,8.783952713012695,61.62236022949219
2021-08-31,20.07148551940918,8.439423561096191,60.77853775024414
